지점,지점명,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),습도(%)
133,대전,2020-01-18 6:01,-4.1,0,0,0.1,1013.7,76.2
133,대전,2020-01-18 6:02,-4.1,0,0,0.1,1013.7,76.3
133,대전,2020-01-18 6:03,-4.1,0,21.5,0.1,1013.7,76.3
133,대전,2020-01-18 6:04,-4.1,0,17.5,0.1,1013.7,76.3
133,대전,2020-01-18 6:05,-4,0,42,0.1,1013.7,76.4
133,대전,2020-01-18 6:06,-4,0,0,0,1013.8,76.7
133,대전,2020-01-18 6:07,-4,0,0,0.1,1013.8,77
133,대전,2020-01-18 6:08,-4,0,0,0,1013.8,77.2
133,대전,2020-01-18 6:09,-3.9,0,262.3,0.6,1013.8,77.4
133,대전,2020-01-18 6:10,-3.9,0,242.7,0.8,1013.8,77.4
133,대전,2020-01-18 6:11,-3.9,0,241.2,0.8,1013.8,77.5
133,대전,2020-01-18 6:12,-3.9,0,226.3,1,1013.8,77.7
133,대전,2020-01-18 6:13,-3.9,0,233,0.9,1013.8,77.7
133,대전,2020-01-18 6:14,-3.9,0,222.5,1.1,1013.8,77.8
133,대전,2020-01-18 6:15,-3.9,0,220.7,1,1013.9,77.9
133,대전,2020-01-18 6:16,-3.8,0,222.1,1,1013.9,77.9
133,대전,2020-01-18 6:17,-3.8,0,219.9,1.2,1013.9,77.9
133,대전,2020-01-18 6:18,-3.9,0,220.5,1.2,1013.9,77.9
133,대전,2020-01-18 6:19,-3.9,0,221.1,1,1013.9,77.8
133,대전,2020-01-18 6:20,-3.9,0,220.9,1.2,1013.9,77.9
133,대전,2020-01-18 6:21,-3.9,0,228.7,1,1013.9,77.9
133,대전,2020-01-18 6:22,-3.9,0,231.3,1.1,1013.9,77.9
133,대전,2020-01-18 6:23,-3.9,0,239.3,1.1,1013.9,77.9
133,대전,2020-01-18 6:24,-3.9,0,238.2,1.2,1013.9,78
133,대전,2020-01-18 6:25,-3.9,0,240.7,1.3,1013.9,77.9
133,대전,2020-01-18 6:26,-3.9,0,239.8,1.3,1013.9,78
133,대전,2020-01-18 6:27,-3.9,0,241.3,1.2,1013.9,78
133,대전,2020-01-18 6:28,-3.9,0,239.5,1.4,1013.9,78
133,대전,2020-01-18 6:29,-3.9,0,237.7,1.3,1013.9,78.1
133,대전,2020-01-18 6:30,-3.9,0,236.6,1.3,1014,78.2
133,대전,2020-01-18 6:31,-3.9,0,243.1,1.5,1014,78.1
133,대전,2020-01-18 6:32,-3.9,0,236.7,1.6,1014,78.1
133,대전,2020-01-18 6:33,-3.9,0,234.9,1.7,1014,78.1
133,대전,2020-01-18 6:34,-3.9,0,236,1.7,1014,78.2
133,대전,2020-01-18 6:35,-3.9,0,236.6,1.7,1014,78.2
133,대전,2020-01-18 6:36,-3.9,0,233.7,1.4,1014,78.3
133,대전,2020-01-18 6:37,-4,0,238.1,1.3,1014,78.3
133,대전,2020-01-18 6:38,-3.9,0,244.6,1.2,1014,78.3
133,대전,2020-01-18 6:39,-4,0,240.2,1.1,1014,78.3
133,대전,2020-01-18 6:40,-4,0,239.2,1.1,1014,78.4
133,대전,2020-01-18 6:41,-4,0,243.5,1.1,1014,78.4
133,대전,2020-01-18 6:42,-4,0,244.1,1,1014,78.5
133,대전,2020-01-18 6:43,-4,0,244.5,1.1,1014,78.5
133,대전,2020-01-18 6:44,-4,0,239.4,1,1014,78.5
133,대전,2020-01-18 6:45,-4,0,245.7,1,1014,78.4
133,대전,2020-01-18 6:46,-4.1,0,244.3,1.2,1014,78.5
133,대전,2020-01-18 6:47,-4.1,0,242.8,1.3,1014,78.6
133,대전,2020-01-18 6:48,-4.1,0,240.1,1.3,1014,78.7
133,대전,2020-01-18 6:49,-4.1,0,238.9,1.3,1014,78.7
133,대전,2020-01-18 6:50,-4.1,0,241.4,1.3,1014,78.8
133,대전,2020-01-18 6:51,-4.1,0,241.1,1.5,1014,78.9
133,대전,2020-01-18 6:52,-4.1,0,244.4,1.4,1014,78.9
133,대전,2020-01-18 6:53,-4.1,0,244.1,1.5,1014,78.9
133,대전,2020-01-18 6:54,-4.1,0,249.3,1.2,1014,79
133,대전,2020-01-18 6:55,-4.1,0,255.6,1.2,1014,79.1
133,대전,2020-01-18 6:56,-4.1,0,251.4,1.1,1014,79.1
133,대전,2020-01-18 6:57,-4.1,0,251.6,1.1,1014,79
133,대전,2020-01-18 6:58,-4.1,0,239.4,1.1,1014,79
133,대전,2020-01-18 6:59,-4.2,0,241.7,1.1,1014,79.1
133,대전,2020-01-18 7:00,-4.2,0,240.9,1.2,1014,79
133,대전,2020-01-18 7:01,-4.2,0,234.7,1.1,1014,79
133,대전,2020-01-18 7:02,-4.2,0,233.5,1,1014.1,79.1
133,대전,2020-01-18 7:03,-4.2,0,226.4,1.1,1014.1,79.2
133,대전,2020-01-18 7:04,-4.2,0,227.9,1.4,1014.1,79.2
133,대전,2020-01-18 7:05,-4.3,0,221,1.2,1014.2,79.2
133,대전,2020-01-18 7:06,-4.3,0,223.4,1.4,1014.2,79.3
133,대전,2020-01-18 7:07,-4.3,0,222.3,1.5,1014.2,79.3
133,대전,2020-01-18 7:08,-4.3,0,221.3,1.5,1014.2,79.3
133,대전,2020-01-18 7:09,-4.3,0,213.2,1.5,1014.3,79.3
133,대전,2020-01-18 7:10,-4.3,0,218.8,1.4,1014.3,79.4
133,대전,2020-01-18 7:11,-4.3,0,221.5,1.3,1014.3,79.4
133,대전,2020-01-18 7:12,-4.3,0,218.7,1.3,1014.3,79.4
133,대전,2020-01-18 7:13,-4.3,0,208.5,1.4,1014.3,79.5
133,대전,2020-01-18 7:14,-4.2,0,202.1,1,1014.3,79.5
133,대전,2020-01-18 7:15,-4.2,0,203.3,0.7,1014.4,79.4
133,대전,2020-01-18 7:16,-4.2,0,209.4,1.2,1014.4,79.5
133,대전,2020-01-18 7:17,-4.2,0,212.1,1.1,1014.4,79.4
133,대전,2020-01-18 7:18,-4.3,0,213.4,1,1014.4,79.3
133,대전,2020-01-18 7:19,-4.3,0,218.4,0.7,1014.4,79.2
133,대전,2020-01-18 7:20,-4.3,0,221.5,0.5,1014.4,79.1
133,대전,2020-01-18 7:21,-4.3,0,248.2,0.5,1014.3,79.1
133,대전,2020-01-18 7:22,-4.3,0,241.9,0.4,1014.3,79.1
133,대전,2020-01-18 7:23,-4.4,0,248.7,0.5,1014.4,79.1
133,대전,2020-01-18 7:24,-4.4,0,255.5,0.5,1014.4,78.9
133,대전,2020-01-18 7:25,-4.4,0,237.6,0.4,1014.4,78.8
133,대전,2020-01-18 7:26,-4.4,0,15.5,0.1,1014.4,78.6
133,대전,2020-01-18 7:27,-4.5,0,352.7,0.3,1014.4,78.4
133,대전,2020-01-18 7:28,-4.5,0,164.1,0.8,1014.4,78.4
133,대전,2020-01-18 7:29,-4.5,0,162.7,0.8,1014.4,78.3
133,대전,2020-01-18 7:30,-4.5,0,165.4,1,1014.5,78.4
133,대전,2020-01-18 7:31,-4.5,0,165.4,0.9,1014.5,78.5
133,대전,2020-01-18 7:32,-4.5,0,170.7,1.1,1014.5,78.7
133,대전,2020-01-18 7:33,-4.5,0,166.5,1,1014.4,78.9
133,대전,2020-01-18 7:34,-4.5,0,150.4,1,1014.4,78.9
133,대전,2020-01-18 7:35,-4.5,0,67.2,0.3,1014.4,79.1
133,대전,2020-01-18 7:36,-4.4,0,194.9,0.5,1014.4,79.2
133,대전,2020-01-18 7:37,-4.4,0,183.3,1,1014.4,79.2
133,대전,2020-01-18 7:38,-4.4,0,170.8,1.4,1014.4,79.2
133,대전,2020-01-18 7:39,-4.4,0,185.9,1.6,1014.4,79.3
133,대전,2020-01-18 7:40,-4.3,0,179.5,1.4,1014.4,79.2
133,대전,2020-01-18 7:41,-4.3,0,174.3,1.4,1014.4,79.2
133,대전,2020-01-18 7:42,-4.3,0,187,1,1014.4,79
133,대전,2020-01-18 7:43,-4.3,0,168.2,0.8,1014.4,78.9
133,대전,2020-01-18 7:44,-4.3,0,210,0.5,1014.4,78.7
133,대전,2020-01-18 7:45,-4.3,0,194.1,0.5,1014.4,78.6
133,대전,2020-01-18 7:46,-4.3,0,266.4,0.4,1014.3,78.6
133,대전,2020-01-18 7:47,-4.4,0,254.2,0.7,1014.3,78.6
133,대전,2020-01-18 7:48,-4.4,0,264.4,0.6,1014.3,78.6
133,대전,2020-01-18 7:49,-4.4,0,264.7,0.6,1014.3,78.6
133,대전,2020-01-18 7:50,-4.4,0,266.5,0.7,1014.3,78.6
133,대전,2020-01-18 7:51,-4.4,0,267.9,0.7,1014.3,78.8
133,대전,2020-01-18 7:52,-4.4,0,263.8,0.8,1014.3,78.9
133,대전,2020-01-18 7:53,-4.4,0,256.6,0.9,1014.3,79.1
133,대전,2020-01-18 7:54,-4.4,0,253.3,0.9,1014.3,79.2
133,대전,2020-01-18 7:55,-4.3,0,254.4,0.8,1014.3,79.4
133,대전,2020-01-18 7:56,-4.3,0,261.5,0.8,1014.3,79.4
133,대전,2020-01-18 7:57,-4.3,0,260.6,0.8,1014.3,79.4
133,대전,2020-01-18 7:58,-4.3,0,249.6,0.9,1014.3,79.6
133,대전,2020-01-18 7:59,-4.3,0,242.2,1,1014.3,79.7
133,대전,2020-01-18 8:00,-4.3,0,245.1,0.9,1014.3,79.7
133,대전,2020-01-18 8:01,-4.4,0,248.5,0.8,1014.3,79.8
133,대전,2020-01-18 8:02,-4.4,0,243.1,0.9,1014.3,79.8
133,대전,2020-01-18 8:03,-4.4,0,239.2,0.9,1014.3,79.8
133,대전,2020-01-18 8:04,-4.4,0,250.5,0.7,1014.3,79.8
133,대전,2020-01-18 8:05,-4.4,0,296.2,0.4,1014.3,79.9
133,대전,2020-01-18 8:06,-4.4,0,0,0.1,1014.3,79.8
133,대전,2020-01-18 8:07,-4.4,0,0,0,1014.3,79.6
133,대전,2020-01-18 8:08,-4.5,0,0,0,1014.4,79.5
133,대전,2020-01-18 8:09,-4.5,0,0,0,1014.4,79.1
133,대전,2020-01-18 8:10,-4.5,0,0,0.1,1014.4,78.8
133,대전,2020-01-18 8:11,-4.5,0,290.4,0.1,1014.4,78.8
133,대전,2020-01-18 8:12,-4.5,0,296.7,0.3,1014.4,78.8
133,대전,2020-01-18 8:13,-4.5,0,294.7,0.3,1014.4,78.9
133,대전,2020-01-18 8:14,-4.5,0,295.3,0.2,1014.4,79.3
133,대전,2020-01-18 8:15,-4.5,0,0,0,1014.4,79.5
133,대전,2020-01-18 8:16,-4.5,0,0,0,1014.4,79.6
133,대전,2020-01-18 8:17,-4.5,0,237.8,0.7,1014.4,79.5
133,대전,2020-01-18 8:18,-4.5,0,220.9,0.8,1014.4,79.7
133,대전,2020-01-18 8:19,-4.5,0,223.4,0.8,1014.4,79.9
133,대전,2020-01-18 8:20,-4.5,0,221,0.8,1014.4,79.9
133,대전,2020-01-18 8:21,-4.5,0,220.3,0.6,1014.4,79.8
133,대전,2020-01-18 8:22,-4.5,0,214.1,0.6,1014.4,80
133,대전,2020-01-18 8:23,-4.5,0,229.5,0.6,1014.4,80.1
133,대전,2020-01-18 8:24,-4.5,0,258.9,0.3,1014.4,80.1
133,대전,2020-01-18 8:25,-4.5,0,309,0.2,1014.4,80.2
133,대전,2020-01-18 8:26,-4.5,0,0,0,1014.5,80.1
133,대전,2020-01-18 8:27,-4.5,0,0,0,1014.5,79.9
133,대전,2020-01-18 8:28,-4.5,0,0,0,1014.5,79.7
133,대전,2020-01-18 8:29,-4.5,0,0,0,1014.5,79.5
133,대전,2020-01-18 8:30,-4.5,0,46,0.3,1014.5,79.2
133,대전,2020-01-18 8:31,-4.5,0,33,0.2,1014.5,79.3
133,대전,2020-01-18 8:32,-4.5,0,0,0.1,1014.5,79.2
133,대전,2020-01-18 8:33,-4.5,0,290.1,0.2,1014.5,79
133,대전,2020-01-18 8:34,-4.5,0,0,0,1014.5,79
133,대전,2020-01-18 8:35,-4.5,0,281.8,0.2,1014.5,78.7
133,대전,2020-01-18 8:36,-4.5,0,265.8,0.1,1014.5,78.7
133,대전,2020-01-18 8:37,-4.5,0,300.9,0.2,1014.5,78.7
133,대전,2020-01-18 8:38,-4.5,0,281.1,0.3,1014.5,78.4
133,대전,2020-01-18 8:39,-4.4,0,275.8,0.2,1014.4,78.8
133,대전,2020-01-18 8:40,-4.3,0,277.7,0.3,1014.4,79.2
133,대전,2020-01-18 8:41,-4.3,0,272.3,0.3,1014.4,79.4
133,대전,2020-01-18 8:42,-4.2,0,269.8,0.2,1014.4,79.6
133,대전,2020-01-18 8:43,-4.2,0,284.5,0.1,1014.4,79.6
133,대전,2020-01-18 8:44,-4.2,0,292.8,0.1,1014.4,79.3
133,대전,2020-01-18 8:45,-4.1,0,282.3,0.2,1014.4,79.4
133,대전,2020-01-18 8:46,-4.1,0,281.2,0.3,1014.4,79.4
133,대전,2020-01-18 8:47,-4.1,0,0,0.1,1014.4,79.4
133,대전,2020-01-18 8:48,-4,0,260,0.3,1014.4,79.1
133,대전,2020-01-18 8:49,-4,0,264.8,0.5,1014.5,79
133,대전,2020-01-18 8:50,-4,0,246.6,0.6,1014.5,78.9
133,대전,2020-01-18 8:51,-3.9,0,237.9,0.8,1014.5,79.1
133,대전,2020-01-18 8:52,-3.8,0,244.7,0.7,1014.5,79.1
133,대전,2020-01-18 8:53,-3.8,0,244.6,0.6,1014.5,78.9
133,대전,2020-01-18 8:54,-3.8,0,261.1,0.5,1014.5,78.8
133,대전,2020-01-18 8:55,-3.7,0,261.9,0.4,1014.5,78.6
133,대전,2020-01-18 8:56,-3.7,0,245.5,0.9,1014.5,78.4
133,대전,2020-01-18 8:57,-3.6,0,273.2,0.8,1014.6,78.2
133,대전,2020-01-18 8:58,-3.6,0,268,0.8,1014.6,78.2
133,대전,2020-01-18 8:59,-3.5,0,270.3,0.7,1014.6,78.1
133,대전,2020-01-18 9:00,-3.5,0,277.1,0.8,1014.5,78.1
133,대전,2020-01-18 9:01,-3.5,0,275.2,0.6,1014.5,78
133,대전,2020-01-18 9:02,-3.4,0,272.9,0.6,1014.5,78
133,대전,2020-01-18 9:03,-3.4,0,272.1,0.7,1014.5,77.8
133,대전,2020-01-18 9:04,-3.4,0,276.3,0.6,1014.5,77.8
133,대전,2020-01-18 9:05,-3.3,0,280.5,0.6,1014.5,77.7
133,대전,2020-01-18 9:06,-3.3,0,275.7,0.8,1014.5,77.6
133,대전,2020-01-18 9:07,-3.3,0,272.9,0.9,1014.6,77.6
133,대전,2020-01-18 9:08,-3.3,0,273.4,0.8,1014.6,77.3
133,대전,2020-01-18 9:09,-3.3,0,275.3,0.9,1014.6,77.1
133,대전,2020-01-18 9:10,-3.2,0,274.5,0.7,1014.6,77
133,대전,2020-01-18 9:11,-3.2,0,279.2,0.7,1014.6,76.8
133,대전,2020-01-18 9:12,-3.2,0,282.7,0.4,1014.6,76.6
133,대전,2020-01-18 9:13,-3.2,0,322.3,0.5,1014.6,76.5
133,대전,2020-01-18 9:14,-3.2,0,319.6,0.3,1014.6,76.4
133,대전,2020-01-18 9:15,-3.1,0,267.8,0.2,1014.6,76.2
133,대전,2020-01-18 9:16,-3,0,358.3,0.2,1014.6,76.3
133,대전,2020-01-18 9:17,-3,0,0,0.1,1014.6,76.3
133,대전,2020-01-18 9:18,-2.9,0,331.5,0.6,1014.6,76.3
133,대전,2020-01-18 9:19,-2.8,0,7.2,0.5,1014.6,76.2
133,대전,2020-01-18 9:20,-2.8,0,3.6,0.4,1014.6,76
133,대전,2020-01-18 9:21,-2.7,0,45.2,0.7,1014.6,75.9
133,대전,2020-01-18 9:22,-2.6,0,76.9,0.9,1014.6,75.8
133,대전,2020-01-18 9:23,-2.6,0,62.3,0.6,1014.6,75.8
133,대전,2020-01-18 9:24,-2.5,0,55.7,0.5,1014.6,75.8
133,대전,2020-01-18 9:25,-2.5,0,11.8,0.4,1014.6,75.4
133,대전,2020-01-18 9:26,-2.4,0,35.3,0.4,1014.6,75.3
133,대전,2020-01-18 9:27,-2.4,0,30.7,0.3,1014.7,74.9
133,대전,2020-01-18 9:28,-2.4,0,94.7,0.2,1014.7,74.2
133,대전,2020-01-18 9:29,-2.3,0,159.3,0.3,1014.7,73.9
133,대전,2020-01-18 9:30,-2.1,0,186.9,0.2,1014.7,74
133,대전,2020-01-18 9:31,-2,0,256.6,0.1,1014.7,73.8
133,대전,2020-01-18 9:32,-2,0,244.6,0.2,1014.7,73.6
133,대전,2020-01-18 9:33,-1.9,0,0,0,1014.7,73.4
133,대전,2020-01-18 9:34,-1.8,0,0,0,1014.7,73.2
133,대전,2020-01-18 9:35,-1.8,0,297.8,0.1,1014.7,73
133,대전,2020-01-18 9:36,-1.8,0,262.3,0.2,1014.7,72.6
133,대전,2020-01-18 9:37,-1.8,0,212.2,0.2,1014.7,72.2
133,대전,2020-01-18 9:38,-1.8,0,218,0.2,1014.7,72.2
133,대전,2020-01-18 9:39,-1.7,0,286.6,0.5,1014.7,72.3
133,대전,2020-01-18 9:40,-1.6,0,74.3,0.4,1014.7,72.2
133,대전,2020-01-18 9:41,-1.4,0,156.3,0.4,1014.7,71.7
133,대전,2020-01-18 9:42,-1.4,0,189.9,0.3,1014.7,70.7
133,대전,2020-01-18 9:43,-1.4,0,0,0.1,1014.7,69.9
133,대전,2020-01-18 9:44,-1.3,0,40.5,0.2,1014.7,69.5
133,대전,2020-01-18 9:45,-1.2,0,88.7,0.8,1014.7,69.9
133,대전,2020-01-18 9:46,-1,0,276.9,0.4,1014.7,69.6
133,대전,2020-01-18 9:47,-1,0,37,0.6,1014.7,69.1
133,대전,2020-01-18 9:48,-0.8,0,200,0.4,1014.7,68.9
133,대전,2020-01-18 9:49,-0.8,0,113.9,0.4,1014.6,68.2
133,대전,2020-01-18 9:50,-0.7,0,111.8,1.1,1014.6,68.1
133,대전,2020-01-18 9:51,-0.6,0,88.4,1.1,1014.6,68
133,대전,2020-01-18 9:52,-0.5,0,157.5,0.6,1014.6,67.7
133,대전,2020-01-18 9:53,-0.6,0,172.5,0.5,1014.7,67
133,대전,2020-01-18 9:54,-0.6,0,135.8,0.4,1014.7,67.1
133,대전,2020-01-18 9:55,-0.5,0,87.4,0.6,1014.7,67.4
133,대전,2020-01-18 9:56,-0.5,0,79.4,0.3,1014.7,67.2
133,대전,2020-01-18 9:57,-0.5,0,44.6,0.3,1014.7,66.9
133,대전,2020-01-18 9:58,-0.4,0,279.1,0.3,1014.7,67.1
133,대전,2020-01-18 9:59,-0.2,0,158.7,0.3,1014.7,67.2
133,대전,2020-01-18 10:00,-0.1,0,30.2,0.7,1014.7,66.7
133,대전,2020-01-18 10:01,-0.1,0,12.6,0.8,1014.7,66.3
133,대전,2020-01-18 10:02,-0.2,0,17.9,1,1014.7,65.8
133,대전,2020-01-18 10:03,-0.2,0,36.4,1.3,1014.7,65.4
133,대전,2020-01-18 10:04,-0.2,0,54.5,0.7,1014.7,65.4
133,대전,2020-01-18 10:05,-0.2,0,81,0.9,1014.7,65.1
133,대전,2020-01-18 10:06,-0.1,0,70.4,1,1014.6,65.3
133,대전,2020-01-18 10:07,0,0,27.8,1.6,1014.6,65.5
133,대전,2020-01-18 10:08,0.1,0,37.5,1,1014.6,65.5
133,대전,2020-01-18 10:09,0.1,0,36,0.8,1014.6,64.9
133,대전,2020-01-18 10:10,0.1,0,17.9,1.5,1014.6,65
133,대전,2020-01-18 10:11,0.2,0,30.2,1.1,1014.6,65.4
133,대전,2020-01-18 10:12,0.3,0,48.7,1,1014.7,65.4
133,대전,2020-01-18 10:13,0.2,0,2.2,0.9,1014.7,64.3
133,대전,2020-01-18 10:14,0.2,0,28.4,0.8,1014.7,63.6
133,대전,2020-01-18 10:15,0.1,0,12.4,0.6,1014.8,63.2
133,대전,2020-01-18 10:16,0,0,1.1,0.5,1014.8,62.7
133,대전,2020-01-18 10:17,0,0,351.9,0.6,1014.8,62.2
133,대전,2020-01-18 10:18,0,0,319.7,0.5,1014.8,62.2
133,대전,2020-01-18 10:19,0.1,0,43,0.8,1014.8,63.2
133,대전,2020-01-18 10:20,0.1,0,32.6,0.5,1014.9,63.2
133,대전,2020-01-18 10:21,0.1,0,55.6,0.3,1014.9,62.5
133,대전,2020-01-18 10:22,0.1,0,183.4,0.4,1014.9,62.3
133,대전,2020-01-18 10:23,0.2,0,200.9,0.6,1014.9,63.5
133,대전,2020-01-18 10:24,0.3,0,169,0.3,1014.8,64
133,대전,2020-01-18 10:25,0.4,0,0,0.1,1014.8,64
133,대전,2020-01-18 10:26,0.5,0,353.1,0.1,1014.8,63.4
133,대전,2020-01-18 10:27,0.6,0,112.6,0.5,1014.8,63.1
133,대전,2020-01-18 10:28,0.7,0,71.5,0.6,1014.9,62.7
133,대전,2020-01-18 10:29,0.7,0,222.9,0.6,1014.9,62.1
133,대전,2020-01-18 10:30,0.7,0,157.3,0.6,1014.8,61.8
133,대전,2020-01-18 10:31,0.8,0,154,0.7,1014.8,61.1
133,대전,2020-01-18 10:32,1,0,107.3,0.8,1014.8,60.4
133,대전,2020-01-18 10:33,1,0,123.8,0.7,1014.8,60
133,대전,2020-01-18 10:34,1.1,0,152.9,0.4,1014.8,59.8
133,대전,2020-01-18 10:35,1.3,0,107.4,0.8,1014.8,59.9
133,대전,2020-01-18 10:36,1.4,0,199.4,0.7,1014.8,59.3
133,대전,2020-01-18 10:37,1.4,0,0,0.1,1014.8,58.7
133,대전,2020-01-18 10:38,1.5,0,319.4,0.3,1014.8,58.9
133,대전,2020-01-18 10:39,1.6,0,200.7,0.2,1014.8,59.1
133,대전,2020-01-18 10:40,1.6,0,331.1,0.3,1014.8,58.4
133,대전,2020-01-18 10:41,1.7,0,294.9,0.4,1014.8,58.4
133,대전,2020-01-18 10:42,1.8,0,48.3,0.6,1014.8,58.1
133,대전,2020-01-18 10:43,1.8,0,287.2,0.4,1014.8,57.9
133,대전,2020-01-18 10:44,1.8,0,255.6,0.1,1014.8,57.8
133,대전,2020-01-18 10:45,2,0,292.3,0.2,1014.8,58.2
133,대전,2020-01-18 10:46,2.1,0,0,0,1014.8,58.3
133,대전,2020-01-18 10:47,2.2,0,201.2,0.4,1014.8,58
133,대전,2020-01-18 10:48,2.1,0,148.3,0.2,1014.8,56.8
133,대전,2020-01-18 10:49,2.1,0,63.3,0.2,1014.8,56.8
133,대전,2020-01-18 10:50,2,0,196,0.2,1014.8,56.7
133,대전,2020-01-18 10:51,2,0,0,0.1,1014.8,56.9
133,대전,2020-01-18 10:52,2,0,75.8,0.3,1014.8,57
133,대전,2020-01-18 10:53,2,0,350.5,0.3,1014.8,56.6
133,대전,2020-01-18 10:54,2,0,87.2,1,1014.8,56.4
133,대전,2020-01-18 10:55,2,0,52.3,0.7,1014.8,56.4
133,대전,2020-01-18 10:56,2.2,0,41.2,1,1014.8,56.9
133,대전,2020-01-18 10:57,2.4,0,56.9,0.9,1014.8,57
133,대전,2020-01-18 10:58,2.5,0,35.3,1.1,1014.8,56.4
133,대전,2020-01-18 10:59,2.6,0,14,1,1014.8,55.4
133,대전,2020-01-18 11:00,2.6,0,29,1.4,1014.8,53.7
133,대전,2020-01-18 11:01,2.6,0,67.4,0.9,1014.8,53.2
133,대전,2020-01-18 11:02,2.8,0,60.2,0.8,1014.8,54.1
133,대전,2020-01-18 11:03,2.9,0,170.9,0.5,1014.8,54.2
133,대전,2020-01-18 11:04,3,0,209.4,0.4,1014.7,53.8
133,대전,2020-01-18 11:05,3,0,88.9,0.9,1014.7,53.9
133,대전,2020-01-18 11:06,3,0,89,0.9,1014.8,53.3
133,대전,2020-01-18 11:07,3,0,118.5,1.5,1014.8,52.3
133,대전,2020-01-18 11:08,2.9,0,147.3,1.1,1014.7,51.3
133,대전,2020-01-18 11:09,2.9,0,134.9,0.5,1014.7,51.3
133,대전,2020-01-18 11:10,3,0,124.9,0.8,1014.7,51.9
133,대전,2020-01-18 11:11,3.1,0,331.2,0.8,1014.6,51.9
133,대전,2020-01-18 11:12,3.1,0,66.1,1.5,1014.6,51.2
133,대전,2020-01-18 11:13,3.2,0,75.4,1.1,1014.6,50.7
133,대전,2020-01-18 11:14,3.2,0,72.6,1.7,1014.5,49.9
133,대전,2020-01-18 11:15,3.1,0,51.4,1.2,1014.5,49.2
133,대전,2020-01-18 11:16,3,0,101.4,0.7,1014.5,49.4
133,대전,2020-01-18 11:17,3.2,0,84.4,0.6,1014.5,49.6
133,대전,2020-01-18 11:18,3.3,0,204.3,0.8,1014.5,49.1
133,대전,2020-01-18 11:19,3.3,0,135,0.3,1014.4,48.3
133,대전,2020-01-18 11:20,3.3,0,309.1,0.4,1014.4,48.9
133,대전,2020-01-18 11:21,3.2,0,339.7,0.5,1014.4,49.1
133,대전,2020-01-18 11:22,3.2,0,27.8,0.7,1014.4,48.8
133,대전,2020-01-18 11:23,3.2,0,303,0.1,1014.4,48.8
133,대전,2020-01-18 11:24,3.3,0,6.7,0.3,1014.4,48.4
133,대전,2020-01-18 11:25,3.4,0,95.6,1,1014.3,47.8
133,대전,2020-01-18 11:26,3.3,0,121.2,0.5,1014.3,47.9
133,대전,2020-01-18 11:27,3.5,0,73.7,0.9,1014.3,48.9
133,대전,2020-01-18 11:28,3.7,0,74.7,0.9,1014.3,49.1
133,대전,2020-01-18 11:29,3.9,0,136.9,1.3,1014.3,48.1
133,대전,2020-01-18 11:30,4.1,0,145.4,1,1014.3,47.7
133,대전,2020-01-18 11:31,4.1,0,175.7,1.4,1014.3,47.2
133,대전,2020-01-18 11:32,4.2,0,176.7,0.9,1014.3,47.1
133,대전,2020-01-18 11:33,4.2,0,116.6,0.5,1014.3,46.8
133,대전,2020-01-18 11:34,4,0,66.5,1.1,1014.3,45.1
133,대전,2020-01-18 11:35,3.8,0,121,0.8,1014.2,45.2
133,대전,2020-01-18 11:36,3.7,0,204.7,0.5,1014.2,45.8
133,대전,2020-01-18 11:37,3.8,0,262.3,0.7,1014.2,45.6
133,대전,2020-01-18 11:38,3.8,0,255.3,0.7,1014.2,45.8
133,대전,2020-01-18 11:39,3.8,0,294.6,0.2,1014.2,45.5
133,대전,2020-01-18 11:40,3.7,0,3.1,0.6,1014.2,44.1
133,대전,2020-01-18 11:41,3.7,0,265.9,0.7,1014.2,42.8
133,대전,2020-01-18 11:42,3.8,0,253.1,0.6,1014.2,42.6
133,대전,2020-01-18 11:43,3.9,0,209.6,0.5,1014.2,42.5
133,대전,2020-01-18 11:44,3.8,0,331.9,0.3,1014.2,42.3
133,대전,2020-01-18 11:45,3.9,0,321.3,1.1,1014.2,42.2
133,대전,2020-01-18 11:46,4,0,340,0.6,1014.2,42.4
133,대전,2020-01-18 11:47,4,0,282,0.5,1014.2,41.6
133,대전,2020-01-18 11:48,4,0,289.9,1.1,1014.2,41.7
133,대전,2020-01-18 11:49,4,0,302,0.7,1014.2,41.9
133,대전,2020-01-18 11:50,3.9,0,343,0.7,1014.2,41.1
133,대전,2020-01-18 11:51,3.9,0,14.2,0.5,1014.2,41.3
133,대전,2020-01-18 11:52,3.9,0,339.9,1.1,1014.2,42
133,대전,2020-01-18 11:53,3.9,0,356.7,1.3,1014.2,43.7
133,대전,2020-01-18 11:54,4,0,327.2,1,1014.1,44.7
133,대전,2020-01-18 11:55,4.1,0,276.6,1.1,1014.1,44.9
133,대전,2020-01-18 11:56,4.1,0,326.9,0.8,1014.1,44.1
133,대전,2020-01-18 11:57,4,0,292.7,0.6,1014.1,41.7
133,대전,2020-01-18 11:58,4,0,297.9,0.4,1014.1,40.1
133,대전,2020-01-18 11:59,4.1,0,312.9,0.4,1014.1,40.7
133,대전,2020-01-18 12:00,4.1,0,209,0.9,1014.1,40.7
133,대전,2020-01-18 12:01,4.2,0,204.5,1.1,1014.1,39.7
133,대전,2020-01-18 12:02,4.2,0,213.8,1.2,1014.1,39.5
